DATETIME,MAC,RSSI
"2018-03-16 17:11:47.956","E9:0D:4A:6D:31:59",-56
"2018-03-16 17:11:47.961","61:0A:EC:E1:29:E0",-103
"2018-03-16 17:11:47.965","C8:2F:80:DA:26:94",-57
"2018-03-16 17:11:47.966","C8:2F:80:DA:26:94",-57
"2018-03-16 17:11:47.967","EC:8F:47:27:6C:DE",-58
"2018-03-16 17:11:47.971","EC:8F:47:27:6C:DE",-57
"2018-03-16 17:11:47.977","F1:4E:55:EA:ED:A4",-56
"2018-03-16 17:11:47.983","F1:4E:55:EA:ED:A4",-56
"2018-03-16 17:11:48.197","1D:35:DA:3F:51:F6",-68
"2018-03-16 17:11:48.202","D9:86:6F:AF:E8:90",-57
"2018-03-16 17:11:48.206","D9:86:6F:AF:E8:90",-57
"2018-03-16 17:11:48.208","E8:FA:0D:3C:01:82",-53
"2018-03-16 17:11:48.211","E8:FA:0D:3C:01:82",-53
"2018-03-16 17:11:48.217","61:0A:EC:E1:29:E0",-101
"2018-03-16 17:11:48.228","CB:3C:59:5F:87:FB",-53
"2018-03-16 17:11:48.243","CB:3C:59:5F:87:FB",-53
"2018-03-16 17:11:48.246","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:48.249","E5:3B:3A:53:DF:6C",-53
"2018-03-16 17:11:48.251","DC:94:C8:A9:D0:B6",-57
"2018-03-16 17:11:48.255","DC:94:C8:A9:D0:B6",-57
"2018-03-16 17:11:48.256","F8:77:B8:B9:2D:74",-101
"2018-03-16 17:11:48.274","C2:57:36:E6:71:6E",-58
"2018-03-16 17:11:48.284","C2:57:36:E6:71:6E",-58
"2018-03-16 17:11:48.497","61:0A:EC:E1:29:E0",-100
"2018-03-16 17:11:48.507","1D:35:DA:3F:51:F6",-63
"2018-03-16 17:11:48.520","C1:96:24:5B:EB:97",-52
"2018-03-16 17:11:48.530","C1:96:24:5B:EB:97",-52
"2018-03-16 17:11:48.532","FD:99:D9:69:5D:BC",-58
"2018-03-16 17:11:48.536","FD:99:D9:69:5D:BC",-58
"2018-03-16 17:11:48.538","E9:0D:4A:6D:31:59",-53
"2018-03-16 17:11:48.562","E9:0D:4A:6D:31:59",-53
"2018-03-16 17:11:48.563","3C:15:C2:C7:F7:27",-103
"2018-03-16 17:11:48.565","75:33:23:D6:E1:5E",-101
"2018-03-16 17:11:48.574","98:9E:63:42:70:FD",-103
"2018-03-16 17:11:48.578","C8:2F:80:DA:26:94",-54
"2018-03-16 17:11:48.583","C8:2F:80:DA:26:94",-53
"2018-03-16 17:11:48.794","F1:4E:55:EA:ED:A4",-56
"2018-03-16 17:11:48.796","F1:4E:55:EA:ED:A4",-56
"2018-03-16 17:11:48.797","EC:8F:47:27:6C:DE",-57
"2018-03-16 17:11:48.798","EC:8F:47:27:6C:DE",-57
"2018-03-16 17:11:48.815","D9:86:6F:AF:E8:90",-58
"2018-03-16 17:11:48.827","D9:86:6F:AF:E8:90",-58
"2018-03-16 17:11:48.829","1D:35:DA:3F:51:F6",-56
"2018-03-16 17:11:48.831","E8:FA:0D:3C:01:82",-56
"2018-03-16 17:11:48.842","E8:FA:0D:3C:01:82",-56
"2018-03-16 17:11:48.845","CB:3C:59:5F:87:FB",-55
