DATETIME,MAC,RSSI
"2018-03-16 17:05:51.557","C2:57:36:E6:71:6E",-70
"2018-03-16 17:05:51.558","C2:57:36:E6:71:6E",-70
"2018-03-16 17:05:51.558","75:44:E0:01:85:F0",-83
"2018-03-16 17:05:51.559","75:44:E0:01:85:F0",-85
"2018-03-16 17:05:51.589","E9:0D:4A:6D:31:59",-67
"2018-03-16 17:05:51.593","E9:0D:4A:6D:31:59",-67
"2018-03-16 17:05:51.595","C1:96:24:5B:EB:97",-62
"2018-03-16 17:05:51.598","C1:96:24:5B:EB:97",-62
"2018-03-16 17:05:51.599","1D:35:DA:3F:51:F6",-65
"2018-03-16 17:05:51.602","F1:4E:55:EA:ED:A4",-63
"2018-03-16 17:05:51.608","F1:4E:55:EA:ED:A4",-63
"2018-03-16 17:05:51.611","D9:86:6F:AF:E8:90",-67
"2018-03-16 17:05:51.612","D9:86:6F:AF:E8:90",-67
"2018-03-16 17:05:51.619","FD:99:D9:69:5D:BC",-65
"2018-03-16 17:05:51.632","FD:99:D9:69:5D:BC",-65
"2018-03-16 17:05:51.633","F8:77:B8:B9:2D:74",-101
"2018-03-16 17:05:51.846","E8:FA:0D:3C:01:82",-63
"2018-03-16 17:05:51.846","E8:FA:0D:3C:01:82",-63
"2018-03-16 17:05:51.848","EC:8F:47:27:6C:DE",-71
"2018-03-16 17:05:51.849","EC:8F:47:27:6C:DE",-71
"2018-03-16 17:05:51.852","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:51.867","C8:2F:80:DA:26:94",-68
"2018-03-16 17:05:51.869","4B:F7:FA:A9:DF:E3",-101
"2018-03-16 17:05:51.873","4B:F7:FA:A9:DF:E3",-101
"2018-03-16 17:05:51.889","DC:94:C8:A9:D0:B6",-64
"2018-03-16 17:05:51.899","DC:94:C8:A9:D0:B6",-64
"2018-03-16 17:05:51.901","1D:35:DA:3F:51:F6",-66
"2018-03-16 17:05:51.908","E8:FA:0D:3C:01:82",-63
"2018-03-16 17:05:51.914","E8:FA:0D:3C:01:82",-63
"2018-03-16 17:05:51.916","75:44:E0:01:85:F0",-88
"2018-03-16 17:05:51.918","CB:3C:59:5F:87:FB",-63
"2018-03-16 17:05:51.923","CB:3C:59:5F:87:FB",-62
"2018-03-16 17:05:51.924","7E:2E:AA:0F:02:3A",-103
"2018-03-16 17:05:51.928","E5:3B:3A:53:DF:6C",-66
"2018-03-16 17:05:51.936","E5:3B:3A:53:DF:6C",-66
"2018-03-16 17:05:52.147","C2:57:36:E6:71:6E",-69
"2018-03-16 17:05:52.157","C2:57:36:E6:71:6E",-69
"2018-03-16 17:05:52.161","44:92:D4:25:A8:13",-100
"2018-03-16 17:05:52.178","61:B8:47:F5:59:8C",-103
"2018-03-16 17:05:52.192","7E:2E:AA:0F:02:3A",-100
"2018-03-16 17:05:52.196","C1:96:24:5B:EB:97",-60
"2018-03-16 17:05:52.204","C1:96:24:5B:EB:97",-60
"2018-03-16 17:05:52.207","E9:0D:4A:6D:31:59",-63
"2018-03-16 17:05:52.212","E9:0D:4A:6D:31:59",-63
"2018-03-16 17:05:52.215","F1:4E:55:EA:ED:A4",-65
"2018-03-16 17:05:52.216","F1:4E:55:EA:ED:A4",-65
"2018-03-16 17:05:52.220","D9:86:6F:AF:E8:90",-66
"2018-03-16 17:05:52.228","D9:86:6F:AF:E8:90",-66
"2018-03-16 17:05:52.233","FD:99:D9:69:5D:BC",-68
"2018-03-16 17:05:52.235","FD:99:D9:69:5D:BC",-68
"2018-03-16 17:05:52.238","4B:F7:FA:A9:DF:E3",-101
"2018-03-16 17:05:52.239","46:B4:1F:46:95:66",-81
"2018-03-16 17:05:52.240","46:B4:1F:46:95:66",-81
"2018-03-16 17:05:52.472","C8:2F:80:DA:26:94",-66
"2018-03-16 17:05:52.472","C8:2F:80:DA:26:94",-66
"2018-03-16 17:05:52.473","EC:8F:47:27:6C:DE",-64
"2018-03-16 17:05:52.473","EC:8F:47:27:6C:DE",-64
"2018-03-16 17:05:52.474","7E:2E:AA:0F:02:3A",-97
"2018-03-16 17:05:52.477","7E:2E:AA:0F:02:3A",-96
"2018-03-16 17:05:52.479","75:44:E0:01:85:F0",-88
"2018-03-16 17:05:52.481","75:44:E0:01:85:F0",-87
"2018-03-16 17:05:52.497","75:44:E0:01:85:F0",-86
"2018-03-16 17:05:52.509","75:44:E0:01:85:F0",-86
"2018-03-16 17:05:52.512","46:B4:1F:46:95:66",-78
"2018-03-16 17:05:52.514","46:B4:1F:46:95:66",-78
"2018-03-16 17:05:52.516","DC:94:C8:A9:D0:B6",-70
"2018-03-16 17:05:52.517","DC:94:C8:A9:D0:B6",-70
"2018-03-16 17:05:52.518","1D:35:DA:3F:51:F6",-63
"2018-03-16 17:05:52.530","CB:3C:59:5F:87:FB",-66
"2018-03-16 17:05:52.532","CB:3C:59:5F:87:FB",-66
"2018-03-16 17:05:52.536","75:44:E0:01:85:F0",-84
"2018-03-16 17:05:52.538","75:44:E0:01:85:F0",-84
"2018-03-16 17:05:52.540","E8:FA:0D:3C:01:82",-61
"2018-03-16 17:05:52.542","E8:FA:0D:3C:01:82",-61
"2018-03-16 17:05:52.751","7E:2E:AA:0F:02:3A",-100
"2018-03-16 17:05:52.752","7E:2E:AA:0F:02:3A",-101
