DATETIME,MAC,RSSI
"2018-03-07 16:49:52.205","61:BD:B8:45:93:20",-103
"2018-03-07 16:49:52.206","C2:57:36:E6:71:6E",-68
"2018-03-07 16:49:52.211","C2:57:36:E6:71:6E",-68
"2018-03-07 16:49:52.215","CB:3C:59:5F:87:FB",-64
"2018-03-07 16:49:52.219","CB:3C:59:5F:87:FB",-64
"2018-03-07 16:49:52.220","E5:3B:3A:53:DF:6C",-61
"2018-03-07 16:49:52.228","E5:3B:3A:53:DF:6C",-61
"2018-03-07 16:49:52.460","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:52.479","EC:8F:47:27:6C:DE",-63
"2018-03-07 16:49:52.481","01:03:AD:B6:F5:B6",-58
"2018-03-07 16:49:52.495","75:33:23:D6:E1:5E",-100
"2018-03-07 16:49:52.505","D9:86:6F:AF:E8:90",-63
"2018-03-07 16:49:52.524","D9:86:6F:AF:E8:90",-64
"2018-03-07 16:49:52.528","E9:0D:4A:6D:31:59",-61
"2018-03-07 16:49:52.530","E9:0D:4A:6D:31:59",-61
"2018-03-07 16:49:52.532","75:33:23:D6:E1:5E",-99
"2018-03-07 16:49:52.746","E9:0D:4A:6D:31:59",-62
"2018-03-07 16:49:52.748","E9:0D:4A:6D:31:59",-63
"2018-03-07 16:49:52.750","C1:96:24:5B:EB:97",-64
"2018-03-07 16:49:52.751","C1:96:24:5B:EB:97",-64
"2018-03-07 16:49:52.772","E8:FA:0D:3C:01:82",-68
"2018-03-07 16:49:52.784","E8:FA:0D:3C:01:82",-68
"2018-03-07 16:49:52.788","C8:2F:80:DA:26:94",-65
"2018-03-07 16:49:52.790","C8:2F:80:DA:26:94",-65
"2018-03-07 16:49:52.792","01:03:AD:B6:F5:B6",-70
"2018-03-07 16:49:52.796","FD:99:D9:69:5D:BC",-64
"2018-03-07 16:49:52.809","FD:99:D9:69:5D:BC",-64
"2018-03-07 16:49:52.811","F1:4E:55:EA:ED:A4",-65
"2018-03-07 16:49:52.813","F1:4E:55:EA:ED:A4",-65
"2018-03-07 16:49:52.818","F8:77:B8:B9:2D:74",-99
"2018-03-07 16:49:52.821","C2:57:36:E6:71:6E",-63
"2018-03-07 16:49:52.824","DC:94:C8:A9:D0:B6",-68
"2018-03-07 16:49:52.828","DC:94:C8:A9:D0:B6",-68
"2018-03-07 16:49:52.830","68:64:4B:39:4B:0F",-98
"2018-03-07 16:49:53.033","E5:3B:3A:53:DF:6C",-61
"2018-03-07 16:49:53.058","E5:3B:3A:53:DF:6C",-61
"2018-03-07 16:49:53.060","EC:8F:47:27:6C:DE",-65
"2018-03-07 16:49:53.062","EC:8F:47:27:6C:DE",-65
"2018-03-07 16:49:53.103","01:03:AD:B6:F5:B6",-55
"2018-03-07 16:49:53.107","CB:3C:59:5F:87:FB",-65
"2018-03-07 16:49:53.115","CB:3C:59:5F:87:FB",-65
"2018-03-07 16:49:53.117","D9:86:6F:AF:E8:90",-66
"2018-03-07 16:49:53.120","D9:86:6F:AF:E8:90",-66
"2018-03-07 16:49:53.121","F8:77:B8:B9:2D:74",-93
"2018-03-07 16:49:53.356","E9:0D:4A:6D:31:59",-61
"2018-03-07 16:49:53.360","E9:0D:4A:6D:31:59",-62
"2018-03-07 16:49:53.362","C1:96:24:5B:EB:97",-56
